user_id,timestamp,merchant,category,amount,currency,amount_ils,transaction_type,is_anomaly
user_004,2024-09-22 12:35,קפה גרג,מסעדות,46.83,ILS,46.83,רגילה,0
user_023,2024-07-17 08:27,עירייה,אחר,308.91,ILS,308.91,רגילה,0
user_022,2024-10-14 15:00,סונול,דלק,62.7,USD,231.99,"עסקת חו""ל",0
user_001,2024-02-25 14:30,אוניברסיטה,חינוך,163.45,ILS,163.45,רגילה,0
user_007,2024-01-23 16:12,Udemy,חינוך,183.96,ILS,183.96,תשלומים,0
user_034,2024-02-23 09:24,דומינוס,מסעדות,144.23,ILS,144.23,רגילה,0
user_016,2024-02-02 17:27,דומינוס,מסעדות,93.88,ILS,93.88,רגילה,0
user_031,2024-07-06 14:55,סונול,דלק,226.91,ILS,226.91,רגילה,0
user_040,2024-01-15 12:00,ביטוח,אחר,155.5,ILS,155.5,רגילה,0
user_029,2024-01-09 12:19,חברת חשמל,אחר,353.76,ILS,353.76,רגילה,0
user_013,2024-06-04 09:27,KSP,חשמל,1207.09,ILS,1207.09,רגילה,0
user_034,2024-08-13 12:36,אייבורי,חשמל,1620.03,ILS,1620.03,תשלומים,0
user_012,2024-10-24 17:57,Gett,תחבורה,35.93,ILS,35.93,רגילה,0
user_037,2024-01-15 13:54,יס פלאנט,פנאי,71.77,ILS,71.77,רגילה,0
user_039,2024-10-08 08:15,סונול,דלק,211.69,ILS,211.69,רגילה,0
user_032,2024-11-08 10:36,עירייה,אחר,265.47,ILS,265.47,רגילה,0
user_021,2024-04-19 19:19,ויקטורי,סופרמרקט,206.22,ILS,206.22,רגילה,0
user_034,2024-05-26 21:04,אייבורי,חשמל,10.0,ILS,10.0,רגילה,0
user_032,2024-08-09 10:53,קפה גרג,מסעדות,23.66,ILS,23.66,רגילה,0
user_013,2024-05-02 14:25,שופרסל,סופרמרקט,266.66,ILS,266.66,רגילה,0
user_035,2024-08-20 13:43,קפה גרג,מסעדות,156.65,ILS,156.65,רגילה,0
user_026,2024-12-06 12:40,טיב טעם,סופרמרקט,516.0,ILS,516.0,רגילה,0
user_040,2024-08-02 13:47,פוקס,אופנה,361.8,ILS,361.8,תשלומים,0
user_011,2024-11-05 15:12,סופר-פארם,פארם,115.74,ILS,115.74,רגילה,0
user_017,2024-08-14 11:28,פז,דלק,243.64,ILS,243.64,הוראת קבע,0
user_041,2024-06-18 09:56,סופר-פארם,פארם,173.66,ILS,173.66,רגילה,0
user_036,2024-03-17 22:58,KSP,חשמל,306.01,ILS,306.01,רגילה,0
user_038,2024-07-10 13:16,Udemy,חינוך,351.33,ILS,351.33,תשלומים,0
user_014,2024-10-23 18:32,דלק,דלק,141.45,ILS,141.45,רגילה,0
user_020,2024-06-22 19:39,מקדונלד'ס,מסעדות,85.09,ILS,85.09,רגילה,0
user_022,2024-09-21 16:00,סופר-פארם,פארם,157.26,ILS,157.26,רגילה,0
user_032,2024-05-18 09:47,סופר-פארם,פארם,94.1,ILS,94.1,רגילה,0
user_040,2024-04-28 10:14,Gett,תחבורה,15.23,GBP,71.58,"עסקת חו""ל",0
user_008,2024-07-12 18:38,רכבת ישראל,תחבורה,68.49,ILS,68.49,רגילה,0
user_027,2024-01-02 01:41,H&M,אופנה,2707.52,ILS,2707.52,רגילה,1
user_030,2024-11-08 17:28,מקדונלד'ס,מסעדות,171.76,ILS,171.76,רגילה,0
user_036,2024-03-24 08:34,Udemy,חינוך,281.29,ILS,281.29,רגילה,0
user_042,2024-06-19 11:24,Gett,תחבורה,54.33,ILS,54.33,תשלומים,0
user_007,2024-01-22 16:43,אייבורי,חשמל,678.74,ILS,678.74,רגילה,0
user_029,2024-12-18 17:04,יס פלאנט,פנאי,102.25,ILS,102.25,רגילה,0
user_027,2024-03-11 22:20,פז,דלק,166.9,ILS,166.9,רגילה,0
user_013,2024-10-05 18:07,דומינוס,מסעדות,53.04,USD,196.25,"עסקת חו""ל",0
user_029,2024-12-21 16:15,סונול,דלק,199.2,ILS,199.2,רגילה,0
user_018,2024-03-10 21:24,סונול,דלק,45.01,GBP,211.55,"עסקת חו""ל",0
user_039,2024-10-06 18:41,H&M,אופנה,339.94,ILS,339.94,רגילה,0
user_033,2024-09-09 16:26,דלק,דלק,113.85,ILS,113.85,רגילה,0
user_005,2024-10-05 20:57,רב-קו,תחבורה,8.26,EUR,33.04,"עסקת חו""ל",0
user_027,2024-08-09 13:15,קסטרו,אופנה,56.59,ILS,56.59,רגילה,0
user_030,2024-05-22 19:54,אייבורי,חשמל,10.0,ILS,10.0,רגילה,0
user_042,2024-04-10 20:15,ספוטיפיי,פנאי,13.54,EUR,54.16,"עסקת חו""ל",0
user_014,2024-05-11 13:39,אוניברסיטה,חינוך,43.91,USD,162.47,"עסקת חו""ל",0
user_039,2024-03-25 08:39,קפה גרג,מסעדות,77.78,ILS,77.78,הוראת קבע,0
user_041,2024-10-26 17:40,H&M,אופנה,358.7,ILS,358.7,תשלומים,0
user_029,2024-07-07 11:41,חברת חשמל,אחר,349.9,ILS,349.9,רגילה,0
user_044,2024-01-02 15:37,דומינוס,מסעדות,87.53,ILS,87.53,רגילה,0
user_023,2024-12-02 14:52,טיב טעם,סופרמרקט,89.66,EUR,358.64,"עסקת חו""ל",0
user_026,2024-08-27 18:39,סונול,דלק,54.62,USD,202.09,"עסקת חו""ל",0
user_029,2024-08-25 15:04,יס פלאנט,פנאי,6.66,GBP,31.3,"עסקת חו""ל",0
user_049,2024-02-19 09:59,עירייה,אחר,38.79,EUR,155.16,"עסקת חו""ל",0
user_007,2024-04-05 20:10,טיב טעם,סופרמרקט,186.48,ILS,186.48,רגילה,0
user_021,2024-03-12 13:13,נטפליקס,פנאי,68.62,ILS,68.62,רגילה,0
user_007,2024-08-19 10:07,ביטוח,אחר,250.27,ILS,250.27,רגילה,0
user_007,2024-06-25 16:43,רמי לוי,סופרמרקט,250.37,ILS,250.37,תשלומים,0
user_007,2024-12-15 09:55,נטפליקס,פנאי,44.08,ILS,44.08,תשלומים,0
user_037,2024-08-02 08:11,אוניברסיטה,חינוך,223.41,ILS,223.41,רגילה,0
user_002,2024-12-12 18:23,מחסני חשמל,חשמל,1595.65,ILS,1595.65,רגילה,0
user_045,2024-12-07 08:40,גולדה,מסעדות,63.12,ILS,63.12,רגילה,0
user_007,2024-04-08 11:33,אוניברסיטה,חינוך,66.75,USD,246.98,"עסקת חו""ל",0
user_050,2024-09-05 13:14,רמי לוי,סופרמרקט,456.47,ILS,456.47,רגילה,0
user_013,2024-03-15 19:52,רב-קו,תחבורה,67.07,ILS,67.07,רגילה,0
user_025,2024-02-08 14:30,פוקס,אופנה,443.6,ILS,443.6,רגילה,0
user_016,2024-12-17 14:14,עירייה,אחר,110.41,ILS,110.41,הוראת קבע,0
user_001,2024-04-02 19:26,סופר-פארם,פארם,120.48,ILS,120.48,רגילה,0
user_021,2024-10-05 16:30,מקדונלד'ס,מסעדות,77.68,ILS,77.68,רגילה,0
user_049,2024-04-03 09:38,KSP,חשמל,1091.67,ILS,1091.67,רגילה,0
user_006,2024-11-08 09:23,שופרסל,סופרמרקט,519.13,ILS,519.13,רגילה,0
user_027,2024-05-13 18:23,פוקס,אופנה,255.89,ILS,255.89,רגילה,0
user_007,2024-06-09 14:06,Gett,תחבורה,31.49,ILS,31.49,רגילה,0
user_049,2024-02-04 16:05,אייבורי,חשמל,165.93,EUR,663.72,"עסקת חו""ל",0
user_028,2024-09-24 20:00,ויקטורי,סופרמרקט,360.47,ILS,360.47,תשלומים,0
user_038,2024-10-18 17:38,מחסני חשמל,חשמל,1424.77,ILS,1424.77,רגילה,0
user_008,2024-05-24 13:35,Gett,תחבורה,56.09,ILS,56.09,רגילה,0
user_046,2024-06-25 03:30,קסטרו,אופנה,3492.59,ILS,3492.59,תשלומים,1
user_017,2024-08-08 11:35,Be,פארם,185.61,ILS,185.61,רגילה,0
user_019,2024-02-10 13:07,מחסני חשמל,חשמל,892.28,ILS,892.28,רגילה,0
user_015,2024-09-07 21:59,רכבת ישראל,תחבורה,2.13,GBP,10.01,"עסקת חו""ל",0
user_042,2024-04-05 16:34,ספוטיפיי,פנאי,79.95,ILS,79.95,רגילה,0
user_013,2024-05-10 13:15,דומינוס,מסעדות,211.38,ILS,211.38,תשלומים,0
user_049,2024-01-17 16:19,יס פלאנט,פנאי,15.27,EUR,61.08,"עסקת חו""ל",0
user_021,2024-04-16 17:54,פז,דלק,206.44,ILS,206.44,רגילה,0
user_037,2024-12-28 13:28,גולדה,מסעדות,24.82,USD,91.83,"עסקת חו""ל",0
user_031,2024-07-20 10:55,רכבת ישראל,תחבורה,82.13,ILS,82.13,תשלומים,0
user_013,2024-10-11 12:01,רמי לוי,סופרמרקט,72.75,ILS,72.75,רגילה,0
user_038,2024-01-24 12:43,Be,פארם,282.81,ILS,282.81,רגילה,0
user_047,2024-05-27 11:35,H&M,אופנה,180.25,ILS,180.25,רגילה,0
user_001,2024-02-08 13:34,ביטוח,אחר,2.7,USD,9.99,"עסקת חו""ל",0
user_042,2024-12-28 15:50,פוקס,אופנה,88.2,ILS,88.2,רגילה,0
user_044,2024-02-15 21:44,סופר-פארם,פארם,127.21,ILS,127.21,רגילה,0
user_001,2024-08-26 22:37,סופר-פארם,פארם,272.31,ILS,272.31,רגילה,0
user_010,2024-02-07 11:01,ביטוח,אחר,259.44,ILS,259.44,רגילה,0
user_010,2024-02-28 13:30,אייבורי,חשמל,10.0,ILS,10.0,רגילה,0
user_011,2024-10-05 17:45,רכבת ישראל,תחבורה,15.12,GBP,71.06,"עסקת חו""ל",0
user_026,2024-04-10 09:42,עירייה,אחר,180.47,ILS,180.47,רגילה,0
user_045,2024-07-24 18:33,Gett,תחבורה,16.92,EUR,67.68,"עסקת חו""ל",0
user_032,2024-12-14 03:02,ויקטורי,סופרמרקט,4383.84,ILS,4383.84,תשלומים,1
user_040,2024-04-23 18:56,מקדונלד'ס,מסעדות,196.32,ILS,196.32,רגילה,0
user_030,2024-08-25 18:30,טיב טעם,סופרמרקט,527.83,ILS,527.83,תשלומים,0
user_026,2024-09-03 09:54,ביטוח,אחר,50.07,EUR,200.28,"עסקת חו""ל",0
user_036,2024-12-09 19:47,טיב טעם,סופרמרקט,266.93,ILS,266.93,רגילה,0
user_046,2024-05-26 08:21,רב-קו,תחבורה,32.37,ILS,32.37,רגילה,0
user_009,2024-06-12 10:42,Be,פארם,186.43,ILS,186.43,רגילה,0
user_012,2024-10-17 19:09,סופר-פארם,פארם,103.04,ILS,103.04,רגילה,0
user_019,2024-10-09 16:34,H&M,אופנה,522.54,ILS,522.54,רגילה,0
user_030,2024-04-16 20:44,פוקס,אופנה,10.0,ILS,10.0,הוראת קבע,0
user_012,2024-05-24 10:04,חברת חשמל,אחר,125.52,ILS,125.52,רגילה,0
user_050,2024-04-28 17:25,Be,פארם,37.09,USD,137.23,"עסקת חו""ל",0
user_015,2024-02-06 12:10,Gett,תחבורה,27.02,ILS,27.02,תשלומים,0
user_045,2024-04-23 08:19,ויקטורי,סופרמרקט,200.15,ILS,200.15,רגילה,0
user_022,2024-09-05 19:25,יס פלאנט,פנאי,49.39,ILS,49.39,רגילה,0
user_042,2024-07-25 13:27,סונול,דלק,182.2,ILS,182.2,רגילה,0
user_019,2024-05-12 14:51,נטפליקס,פנאי,15.66,EUR,62.64,"עסקת חו""ל",0
user_020,2024-12-02 09:43,רמי לוי,סופרמרקט,530.74,ILS,530.74,רגילה,0
user_018,2024-09-24 22:54,פז,דלק,215.94,ILS,215.94,רגילה,0
user_004,2024-01-17 08:47,רב-קו,תחבורה,63.2,ILS,63.2,רגילה,0
user_010,2024-03-03 16:09,עירייה,אחר,207.34,ILS,207.34,רגילה,0
user_035,2024-07-16 19:30,חברת חשמל,אחר,121.72,ILS,121.72,רגילה,0
user_007,2024-10-11 12:04,דלק,דלק,248.02,ILS,248.02,רגילה,0
user_008,2024-03-20 12:43,קסטרו,אופנה,437.15,ILS,437.15,רגילה,0
user_009,2024-06-12 08:21,קפה גרג,מסעדות,58.97,ILS,58.97,רגילה,0
user_007,2024-03-20 10:03,גולדה,מסעדות,147.14,ILS,147.14,תשלומים,0
user_045,2024-05-17 13:34,אוניברסיטה,חינוך,458.36,ILS,458.36,רגילה,0
user_004,2024-09-26 12:04,ספוטיפיי,פנאי,57.25,ILS,57.25,רגילה,0
user_027,2024-07-02 15:44,סופר-פארם,פארם,132.11,ILS,132.11,הוראת קבע,0
user_034,2024-08-04 11:45,חברת חשמל,אחר,102.27,ILS,102.27,רגילה,0
user_041,2024-03-22 08:28,פז,דלק,239.19,ILS,239.19,רגילה,0
user_043,2024-07-03 19:50,אוניברסיטה,חינוך,236.23,ILS,236.23,רגילה,0
user_027,2024-11-03 17:42,ספוטיפיי,פנאי,52.27,ILS,52.27,רגילה,0
user_007,2024-10-13 09:06,טיב טעם,סופרמרקט,94.83,GBP,445.7,"עסקת חו""ל",0
user_045,2024-02-25 08:53,דומינוס,מסעדות,19.8,USD,73.26,"עסקת חו""ל",0
user_005,2024-03-12 08:45,דלק,דלק,173.24,ILS,173.24,רגילה,0
user_044,2024-04-12 19:06,ספוטיפיי,פנאי,128.16,ILS,128.16,רגילה,0
user_036,2024-10-06 09:03,אוניברסיטה,חינוך,218.66,ILS,218.66,רגילה,0
user_037,2024-12-13 02:00,עירייה,אחר,1498.24,ILS,1498.24,רגילה,1
user_027,2024-12-01 17:40,ויקטורי,סופרמרקט,394.18,ILS,394.18,תשלומים,0
user_041,2024-02-21 20:10,קסטרו,אופנה,156.6,ILS,156.6,רגילה,0
user_006,2024-03-26 21:33,רמי לוי,סופרמרקט,511.95,ILS,511.95,רגילה,0
user_019,2024-03-11 16:09,רמי לוי,סופרמרקט,365.69,ILS,365.69,רגילה,0
user_026,2024-12-11 16:41,מחסני חשמל,חשמל,927.02,ILS,927.02,תשלומים,0
user_001,2024-09-21 18:06,KSP,חשמל,1453.27,ILS,1453.27,רגילה,0
user_005,2024-01-19 18:15,Udemy,חינוך,242.78,ILS,242.78,רגילה,0
user_049,2024-11-27 17:18,Be,פארם,249.16,ILS,249.16,רגילה,0
user_032,2024-11-01 20:03,Be,פארם,155.01,ILS,155.01,רגילה,0
user_022,2024-09-12 11:36,H&M,אופנה,382.2,ILS,382.2,רגילה,0
user_001,2024-09-16 10:43,רב-קו,תחבורה,56.4,ILS,56.4,תשלומים,0
user_021,2024-02-05 16:29,שופרסל,סופרמרקט,311.79,ILS,311.79,רגילה,0
user_001,2024-04-05 08:40,שופרסל,סופרמרקט,238.2,ILS,238.2,רגילה,0
user_007,2024-08-10 10:12,גולדה,מסעדות,134.61,ILS,134.61,רגילה,0
user_033,2024-03-07 15:22,דומינוס,מסעדות,156.36,ILS,156.36,רגילה,0
user_020,2024-07-04 18:17,עירייה,אחר,227.29,ILS,227.29,רגילה,0
user_026,2024-03-23 10:59,סונול,דלק,175.28,ILS,175.28,רגילה,0
user_010,2024-08-04 18:16,אוניברסיטה,חינוך,136.65,ILS,136.65,הוראת קבע,0
user_017,2024-09-23 19:36,ויקטורי,סופרמרקט,61.25,GBP,287.88,"עסקת חו""ל",0
user_031,2024-02-26 13:37,רב-קו,תחבורה,43.52,ILS,43.52,רגילה,0
user_045,2024-05-03 21:31,Be,פארם,31.98,ILS,31.98,רגילה,0
user_047,2024-02-25 14:14,H&M,אופנה,71.31,ILS,71.31,רגילה,0
user_018,2024-02-03 14:30,חברת חשמל,אחר,366.94,ILS,366.94,רגילה,0
user_038,2024-01-13 12:59,Udemy,חינוך,275.05,ILS,275.05,רגילה,0
user_016,2024-05-12 13:18,אייבורי,חשמל,1251.14,ILS,1251.14,תשלומים,0
user_035,2024-11-25 08:48,Be,פארם,107.26,ILS,107.26,רגילה,0
user_046,2024-04-19 21:15,פוקס,אופנה,336.98,ILS,336.98,רגילה,0
user_043,2024-03-02 11:57,KSP,חשמל,861.74,ILS,861.74,רגילה,0
user_022,2024-10-02 21:35,עירייה,אחר,10.0,ILS,10.0,תשלומים,0
user_032,2024-02-16 10:37,סופר-פארם,פארם,231.35,ILS,231.35,רגילה,0
user_017,2024-06-20 20:08,אוניברסיטה,חינוך,323.14,ILS,323.14,רגילה,0
user_001,2024-10-02 02:24,חברת חשמל,אחר,1194.07,ILS,1194.07,רגילה,1
user_044,2024-01-01 18:12,זארה,אופנה,219.89,ILS,219.89,רגילה,0
user_037,2024-08-02 19:15,דלק,דלק,253.39,ILS,253.39,רגילה,0
user_013,2024-06-01 18:26,דלק,דלק,228.94,ILS,228.94,רגילה,0
user_009,2024-03-27 14:08,סונול,דלק,241.2,ILS,241.2,רגילה,0
user_018,2024-11-14 11:17,גולדה,מסעדות,64.07,ILS,64.07,רגילה,0
user_021,2024-02-12 21:21,Be,פארם,261.64,ILS,261.64,רגילה,0
user_034,2024-02-05 11:50,אוניברסיטה,חינוך,347.89,ILS,347.89,רגילה,0
user_006,2024-01-02 10:43,ביטוח,אחר,373.18,ILS,373.18,תשלומים,0
user_039,2024-01-24 20:10,יס פלאנט,פנאי,44.54,ILS,44.54,רגילה,0
user_021,2024-09-21 12:14,זארה,אופנה,77.8,ILS,77.8,תשלומים,0
user_048,2024-07-03 15:17,דלק,דלק,210.08,ILS,210.08,רגילה,0
user_043,2024-08-27 21:48,Be,פארם,222.96,ILS,222.96,רגילה,0
user_021,2024-07-10 09:22,ויקטורי,סופרמרקט,259.57,ILS,259.57,רגילה,0
user_010,2024-09-27 22:38,H&M,אופנה,528.99,ILS,528.99,רגילה,0
user_038,2024-01-14 11:33,רכבת ישראל,תחבורה,77.8,ILS,77.8,רגילה,0
user_037,2024-07-16 14:25,סופר-פארם,פארם,105.95,ILS,105.95,רגילה,0
user_023,2024-04-26 17:36,אייבורי,חשמל,978.0,ILS,978.0,רגילה,0
user_021,2024-04-15 01:43,סופר-פארם,פארם,1484.29,ILS,1484.29,רגילה,1
user_013,2024-08-17 16:40,עירייה,אחר,113.71,ILS,113.71,הוראת קבע,0
user_022,2024-10-15 15:57,יס פלאנט,פנאי,87.28,ILS,87.28,תשלומים,0
user_008,2024-01-26 22:26,מקדונלד'ס,מסעדות,146.51,ILS,146.51,רגילה,0
user_020,2024-07-19 10:42,Be,פארם,49.75,USD,184.08,"עסקת חו""ל",0
user_014,2024-09-09 14:27,חברת חשמל,אחר,207.69,ILS,207.69,רגילה,0
user_019,2024-12-28 09:00,ויקטורי,סופרמרקט,563.71,ILS,563.71,רגילה,0
user_004,2024-02-19 21:03,רב-קו,תחבורה,26.27,ILS,26.27,רגילה,0
user_037,2024-07-04 11:24,רמי לוי,סופרמרקט,484.6,ILS,484.6,רגילה,0
user_046,2024-01-14 19:51,פז,דלק,144.5,ILS,144.5,הוראת קבע,0
user_036,2024-01-19 13:47,סונול,דלק,66.22,USD,245.01,"עסקת חו""ל",0
user_021,2024-04-01 08:39,נטפליקס,פנאי,64.97,ILS,64.97,רגילה,0
user_003,2024-07-08 20:41,נטפליקס,פנאי,47.92,ILS,47.92,רגילה,0
user_038,2024-02-12 09:23,רמי לוי,סופרמרקט,362.73,ILS,362.73,תשלומים,0
user_005,2024-12-15 11:11,Be,פארם,18.86,ILS,18.86,רגילה,0
user_045,2024-09-02 17:40,מחסני חשמל,חשמל,468.05,ILS,468.05,רגילה,0
user_037,2024-12-14 12:46,H&M,אופנה,140.39,ILS,140.39,רגילה,0
user_032,2024-05-17 14:12,רב-קו,תחבורה,78.16,ILS,78.16,רגילה,0
user_005,2024-04-09 16:40,ביטוח,אחר,238.5,ILS,238.5,רגילה,0
user_040,2024-05-21 11:09,יס פלאנט,פנאי,40.11,ILS,40.11,רגילה,0
user_002,2024-06-11 08:00,יס פלאנט,פנאי,59.17,ILS,59.17,רגילה,0
user_029,2024-02-04 12:41,ספוטיפיי,פנאי,70.97,ILS,70.97,רגילה,0
user_021,2024-08-06 22:52,דלק,דלק,197.0,ILS,197.0,רגילה,0
user_014,2024-02-09 10:09,דומינוס,מסעדות,108.64,ILS,108.64,רגילה,0
user_003,2024-07-10 05:22,עירייה,אחר,1433.4,ILS,1433.4,רגילה,1
user_008,2024-06-22 00:17,יס פלאנט,פנאי,850.63,ILS,850.63,הוראת קבע,1
user_042,2024-05-25 10:37,KSP,חשמל,442.05,ILS,442.05,רגילה,0
user_039,2024-02-21 12:18,ביטוח,אחר,138.94,ILS,138.94,רגילה,0
user_034,2024-03-21 17:18,מחסני חשמל,חשמל,875.7,ILS,875.7,רגילה,0
user_038,2024-06-13 11:42,KSP,חשמל,1028.39,ILS,1028.39,תשלומים,0
user_005,2024-08-01 19:50,אוניברסיטה,חינוך,54.36,EUR,217.44,"עסקת חו""ל",0
user_016,2024-08-25 15:19,סופר-פארם,פארם,141.55,ILS,141.55,רגילה,0
user_028,2024-01-04 08:06,קסטרו,אופנה,17.82,ILS,17.82,תשלומים,0
user_048,2024-11-20 14:49,נטפליקס,פנאי,83.96,ILS,83.96,רגילה,0
user_044,2024-04-27 14:32,סונול,דלק,213.73,ILS,213.73,רגילה,0
user_024,2024-06-21 18:17,מקדונלד'ס,מסעדות,111.27,ILS,111.27,רגילה,0
user_011,2024-08-27 13:24,פוקס,אופנה,281.96,ILS,281.96,רגילה,0
user_050,2024-08-17 22:57,קפה גרג,מסעדות,61.68,ILS,61.68,רגילה,0
user_049,2024-06-10 16:00,Udemy,חינוך,184.01,ILS,184.01,רגילה,0
user_009,2024-04-01 08:02,דלק,דלק,201.16,ILS,201.16,רגילה,0
user_038,2024-04-25 16:29,Be,פארם,72.31,ILS,72.31,רגילה,0
user_044,2024-11-09 10:42,פוקס,אופנה,355.09,ILS,355.09,רגילה,0
user_049,2024-12-02 19:47,גולדה,מסעדות,142.11,ILS,142.11,רגילה,0
user_035,2024-12-17 18:52,יס פלאנט,פנאי,66.42,ILS,66.42,רגילה,0
user_003,2024-12-23 14:29,סונול,דלק,167.21,ILS,167.21,רגילה,0
user_043,2024-08-14 15:15,דלק,דלק,193.46,ILS,193.46,רגילה,0
user_047,2024-01-20 10:45,ויקטורי,סופרמרקט,332.07,ILS,332.07,רגילה,0
user_026,2024-09-18 20:34,KSP,חשמל,1165.18,ILS,1165.18,רגילה,0
user_025,2024-07-03 18:47,חברת חשמל,אחר,283.07,ILS,283.07,תשלומים,0
user_022,2024-07-27 16:00,סונול,דלק,189.74,ILS,189.74,רגילה,0
user_043,2024-01-28 14:07,טיב טעם,סופרמרקט,477.6,ILS,477.6,רגילה,0
user_001,2024-08-26 09:01,דלק,דלק,195.67,ILS,195.67,רגילה,0
user_027,2024-10-27 09:44,קפה גרג,מסעדות,221.82,ILS,221.82,רגילה,0
user_048,2024-12-13 18:24,ספוטיפיי,פנאי,15.2,USD,56.24,"עסקת חו""ל",0
user_044,2024-11-24 16:33,H&M,אופנה,336.56,ILS,336.56,רגילה,0
user_022,2024-08-21 15:21,סונול,דלק,208.24,ILS,208.24,רגילה,0
user_019,2024-12-05 08:01,ביטוח,אחר,176.23,ILS,176.23,רגילה,0
user_029,2024-11-03 20:33,ויקטורי,סופרמרקט,306.96,ILS,306.96,תשלומים,0
user_003,2024-02-26 12:45,רב-קו,תחבורה,76.59,ILS,76.59,תשלומים,0
user_004,2024-11-16 13:35,Be,פארם,91.92,ILS,91.92,רגילה,0
user_029,2024-05-09 21:36,מחסני חשמל,חשמל,1162.55,ILS,1162.55,רגילה,0
user_012,2024-08-23 05:29,ספוטיפיי,פנאי,795.0,ILS,795.0,רגילה,1
user_015,2024-01-06 11:10,Udemy,חינוך,38.8,ILS,38.8,רגילה,0
user_022,2024-02-28 09:28,אייבורי,חשמל,1603.67,ILS,1603.67,רגילה,0
user_012,2024-07-10 05:58,ביטוח,אחר,1049.67,ILS,1049.67,הוראת קבע,1
user_043,2024-02-17 14:25,אייבורי,חשמל,1527.26,ILS,1527.26,רגילה,0
user_047,2024-04-12 16:33,יס פלאנט,פנאי,112.09,ILS,112.09,רגילה,0
user_016,2024-01-04 13:46,Be,פארם,27.28,GBP,128.22,"עסקת חו""ל",0
user_008,2024-08-03 15:44,סופר-פארם,פארם,108.35,ILS,108.35,תשלומים,0
user_017,2024-06-09 13:19,Gett,תחבורה,46.38,ILS,46.38,תשלומים,0
user_019,2024-01-09 21:14,יס פלאנט,פנאי,56.64,ILS,56.64,רגילה,0
user_006,2024-10-20 12:26,זארה,אופנה,10.0,ILS,10.0,הוראת קבע,0
user_013,2024-11-12 10:27,עירייה,אחר,157.3,ILS,157.3,רגילה,0
user_020,2024-02-27 16:18,גולדה,מסעדות,127.78,ILS,127.78,תשלומים,0
user_037,2024-03-22 16:11,ספוטיפיי,פנאי,75.64,ILS,75.64,רגילה,0
user_011,2024-04-28 19:51,ספוטיפיי,פנאי,52.6,ILS,52.6,רגילה,0
user_048,2024-03-12 17:39,ויקטורי,סופרמרקט,500.74,ILS,500.74,רגילה,0
user_050,2024-06-28 05:14,H&M,אופנה,722.38,GBP,3395.19,"עסקת חו""ל",1
user_003,2024-06-16 20:37,KSP,חשמל,916.3,ILS,916.3,רגילה,0
user_001,2024-08-27 22:35,דלק,דלק,227.09,ILS,227.09,רגילה,0
user_024,2024-02-11 09:23,עירייה,אחר,91.99,ILS,91.99,תשלומים,0
user_038,2024-08-02 21:06,Be,פארם,241.46,ILS,241.46,רגילה,0
user_024,2024-01-25 17:41,ספוטיפיי,פנאי,62.21,ILS,62.21,רגילה,0
user_045,2024-05-01 13:20,סונול,דלק,237.05,ILS,237.05,רגילה,0
user_018,2024-04-12 11:46,קסטרו,אופנה,514.83,ILS,514.83,רגילה,0
user_035,2024-02-19 03:14,H&M,אופנה,3410.87,ILS,3410.87,רגילה,1
user_047,2024-04-07 16:11,פוקס,אופנה,301.76,ILS,301.76,רגילה,0
user_023,2024-05-07 14:28,אוניברסיטה,חינוך,201.54,ILS,201.54,הוראת קבע,0
user_012,2024-02-21 02:55,רכבת ישראל,תחבורה,428.51,ILS,428.51,רגילה,1
user_003,2024-01-25 08:24,רכבת ישראל,תחבורה,97.84,ILS,97.84,רגילה,0
user_008,2024-11-11 15:53,Gett,תחבורה,56.7,ILS,56.7,רגילה,0
user_021,2024-03-06 12:45,Udemy,חינוך,364.2,ILS,364.2,רגילה,0
user_046,2024-11-12 08:16,סופר-פארם,פארם,181.01,ILS,181.01,רגילה,0
user_018,2024-02-20 08:09,אוניברסיטה,חינוך,195.5,ILS,195.5,רגילה,0
user_002,2024-02-12 18:19,דלק,דלק,214.41,ILS,214.41,רגילה,0
user_040,2024-06-08 13:11,Gett,תחבורה,3.46,EUR,13.84,"עסקת חו""ל",0
user_040,2024-05-11 19:34,גולדה,מסעדות,85.35,ILS,85.35,רגילה,0
user_015,2024-10-22 16:46,גולדה,מסעדות,177.05,ILS,177.05,רגילה,0
user_038,2024-07-11 14:01,יס פלאנט,פנאי,75.79,ILS,75.79,רגילה,0
user_022,2024-02-07 13:53,קפה גרג,מסעדות,154.01,ILS,154.01,רגילה,0
user_050,2024-01-12 12:20,H&M,אופנה,312.33,ILS,312.33,רגילה,0
user_042,2024-12-06 10:15,KSP,חשמל,168.46,ILS,168.46,רגילה,0
user_011,2024-01-23 16:33,גולדה,מסעדות,56.79,ILS,56.79,רגילה,0
user_004,2024-10-20 18:56,Udemy,חינוך,263.5,ILS,263.5,תשלומים,0
user_016,2024-11-07 19:03,דלק,דלק,42.16,GBP,198.15,"עסקת חו""ל",0
user_023,2024-07-09 18:03,דלק,דלק,161.05,ILS,161.05,רגילה,0
user_023,2024-10-11 12:19,אוניברסיטה,חינוך,332.29,ILS,332.29,רגילה,0
user_024,2024-08-20 19:14,טיב טעם,סופרמרקט,73.89,USD,273.39,"עסקת חו""ל",0
user_022,2024-10-15 10:22,ויקטורי,סופרמרקט,490.07,ILS,490.07,רגילה,0
